,adjective,type,url
1620,beeindruckend,attributive,https://www.lovelybooks.de/autor/Danae-Lake/Ganz-aus-Splittern-16201784452-w/rezension/18504127075/
1621,bewegend,attributive,https://www.lovelybooks.de/autor/Danae-Lake/Ganz-aus-Splittern-16201784452-w/rezension/18504127075/
1622,interessant,attributive,https://www.lovelybooks.de/autor/Christian-Linker/Climate-Action-11251609266-w/rezension/12260829714/
1623,interaktiv,attributive,https://www.lovelybooks.de/autor/Christian-Linker/Climate-Action-11251609266-w/rezension/12260829714/
1624,anderer,attributive,https://www.lovelybooks.de/autor/Christian-Linker/Climate-Action-11251609266-w/rezension/12260829714/
1625,rein,attributive,https://www.lovelybooks.de/autor/Christian-Linker/Climate-Action-11251609266-w/rezension/12260829714/
1626,interaktiv,attributive,https://www.lovelybooks.de/autor/Christian-Linker/Climate-Action-11251609266-w/rezension/12260829714/
1627,schön,attributive,https://www.lovelybooks.de/autor/Nicholas-Sparks/Das-Leuchten-der-Stille-143198510-w/rezension/964402435/
1628,ganz,attributive,https://www.lovelybooks.de/autor/Anke-Maiberg/Ist-das-Liebe-oder-kann-der-weg--1153693888-w/rezension/1470376067/
1629,langatmig,predicative,https://www.lovelybooks.de/autor/Anke-Maiberg/Ist-das-Liebe-oder-kann-der-weg--1153693888-w/rezension/1470376067/
1630,erscheinend,attributive,https://www.lovelybooks.de/autor/Anke-Maiberg/Ist-das-Liebe-oder-kann-der-weg--1153693888-w/rezension/1470376067/
1631,neu,attributive,https://www.lovelybooks.de/autor/Anke-Maiberg/Ist-das-Liebe-oder-kann-der-weg--1153693888-w/rezension/1470376067/
1632,lesenswert,predicative,https://www.lovelybooks.de/autor/M.-K.-Lobb/Seven-Faceless-Saints-Die-verbannte-Macht-9090543383-w/rezension/11883414875/
1633,verrücktest,attributive,https://www.lovelybooks.de/autor/Carlton-Mellick-III/Jedes-Mal-wenn-wir-uns-in-der-Eisdiele-treffen-explodiert-dein-verdammtes-Gesicht-2624072673-w/rezension/10718357484/
1634,wert,predicative,https://www.lovelybooks.de/autor/Carlton-Mellick-III/Jedes-Mal-wenn-wir-uns-in-der-Eisdiele-treffen-explodiert-dein-verdammtes-Gesicht-2624072673-w/rezension/10718357484/
1635,spannend,predicative,https://www.lovelybooks.de/autor/Katelyn-Erikson/Darkside-2-13037748649-w/rezension/16536513044/
1636,letzter,attributive,https://www.lovelybooks.de/autor/Friedrich-Kalpenstein/Prost-auf-die-Pfennigfuchser-8891246503-w/rezension/11036947889/
1637,wunderbar,attributive,https://www.lovelybooks.de/autor/Emma-Hooper/Etta-and-Otto-and-Russell-and-James-1127154816-w/rezension/1131617567/
1638,wunderbar,attributive,https://www.lovelybooks.de/autor/Emma-Hooper/Etta-and-Otto-and-Russell-and-James-1127154816-w/rezension/1131617567/
1639,berührend,attributive,https://www.lovelybooks.de/autor/Ines-Schmidt/Am-Leben-Sein-1464905716-w/rezension/1497115027/
1640,anderer,attributive,https://www.lovelybooks.de/autor/Nicola-Yoon/Als-wir-Tanzen-lernten-3527153522-w/rezension/4609553258/
1641,aktuell,attributive,https://www.lovelybooks.de/autor/Nicola-Yoon/Als-wir-Tanzen-lernten-3527153522-w/rezension/4609553258/
1642,wunderbar,attributive,https://www.lovelybooks.de/autor/Betty-Smith/Ein-Baum-wächst-in-Brooklyn-1466936063-w/rezension/1504707577/
1643,hervorragend,attributive,https://www.lovelybooks.de/autor/Betty-Smith/Ein-Baum-wächst-in-Brooklyn-1466936063-w/rezension/1504707577/
1644,schön,attributive,https://www.lovelybooks.de/autor/Jörg-Hartmann/Der-Lärm-des-Lebens-11024733892-w/rezension/12864979285/
1645,erster,attributive,https://www.lovelybooks.de/autor/Adam-Silvera/Der-Erste-der-am-Ende-stirbt-Todesboten-1--4754504498-w/rezension/7940685876/
1646,lesenswert,attributive,https://www.lovelybooks.de/autor/Adam-Silvera/Der-Erste-der-am-Ende-stirbt-Todesboten-1--4754504498-w/rezension/7940685876/
1647,erschienen,attributive,https://www.lovelybooks.de/autor/Adam-Silvera/Der-Erste-der-am-Ende-stirbt-Todesboten-1--4754504498-w/rezension/7940685876/
1648,schwach,attributive,https://www.lovelybooks.de/autor/Peter-Swanson/Acht-perfekte-Morde-3527163824-w/rezension/6656495445/
1649,lang,attributive,https://www.lovelybooks.de/autor/Neal-Shusterman/Scythe-Der-Zorn-der-Gerechten-1499692257-w/rezension/1553347319/
1650,nächster,attributive,https://www.lovelybooks.de/autor/Jason-Nahrung/Die-Jägerin-der-Finsternis-144828800-w/rezension/984506113/
1651,erster,attributive,https://www.lovelybooks.de/autor/Thomas-Finn/Bermuda-2618992832-w/rezension/2807190004/
1652,cool,attributive,https://www.lovelybooks.de/autor/-/Beyblade-Burst-Der-ultimative-Guide-7175273361-w/rezension/8689777841/
1653,ganz,attributive,https://www.lovelybooks.de/autor/-/Beyblade-Burst-Der-ultimative-Guide-7175273361-w/rezension/8689777841/
1654,lesenswert,attributive,https://www.lovelybooks.de/autor/Susan-Jane-Gilman/Die-Königin-der-Orchard-Street-1127264332-w/rezension/1224941424/
1655,hervorragend,predicative,https://www.lovelybooks.de/autor/Philippe-Margotin/Bob-Dylan-Alle-Songs-1179850478-w/rezension/5343032047/
1656,schwach,attributive,https://www.lovelybooks.de/autor/Cecelia-Ahern/Hundert-Namen-952691367-w/rezension/1016703419/
1657,emotional,predicative,https://www.lovelybooks.de/autor/Emilia-Cole/Maybe-Tomorrow-3330860328-w/rezension/3479828446/
1658,mittelklassig,attributive,https://www.lovelybooks.de/autor/Helen-Frances-Paris/Das-Fundbüro-der-verlorenen-Träume-3425486722-w/rezension/4580746278/
1659,interessant,predicative,https://www.lovelybooks.de/autor/Franziska-Göbke/Butterfly-Kiss-Küsst-sich-s-besser-1254863738-w/rezension/1348302096/
1660,erster,attributive,https://www.lovelybooks.de/autor/Franziska-Göbke/Butterfly-Kiss-Küsst-sich-s-besser-1254863738-w/rezension/1348302096/
1661,perfekt,predicative,https://www.lovelybooks.de/autor/Tessa-Randau/Zeit-für-meine-Träume-21935143989-w/rezension/24465327446/
1662,deutsch,attributive,https://www.lovelybooks.de/autor/Eva-Wackler/Eleatan-2921808282-w/rezension/4003663253/
1663,schön,attributive,https://www.lovelybooks.de/autor/Laurence-Gonzales/Lucy-790100934-w/rezension/950641508/
1664,anderer,attributive,https://www.lovelybooks.de/autor/Carsten-Sebastian-Henn/Das-Apfelblütenfest-1206835692-w/rezension/1227332721/
1665,anderer,attributive,https://www.lovelybooks.de/autor/Carsten-Sebastian-Henn/Das-Apfelblütenfest-1206835692-w/rezension/1227332721/
1666,gut,attributive,https://www.lovelybooks.de/autor/Carsten-Sebastian-Henn/Das-Apfelblütenfest-1206835692-w/rezension/1227332721/
1667,durchschnittlich,attributive,https://www.lovelybooks.de/autor/Carsten-Sebastian-Henn/Das-Apfelblütenfest-1206835692-w/rezension/1227332721/
1668,neu,attributive,https://www.lovelybooks.de/autor/Zoë-Beck/Paradise-City-2322953795-w/rezension/2636633013/
1669,vorherig,attributive,https://www.lovelybooks.de/autor/Zoë-Beck/Paradise-City-2322953795-w/rezension/2636633013/
1670,anderer,attributive,https://www.lovelybooks.de/autor/Zoë-Beck/Paradise-City-2322953795-w/rezension/2636633013/
1671,dick,predicative,https://www.lovelybooks.de/autor/Alexandra-Fabisch/Leserabe-1-Lesestufe-Elfe-Ella-und-der-Einhorn-Schnupfen-7326125993-w/rezension/10438211927/
1672,empfehlenswert,predicative,https://www.lovelybooks.de/autor/Philipp-Gravenbach/Das-falsche-Blut-Ishikli-Caner-Serie-2--11037113961-w/rezension/14177339747/
1673,großartig,attributive,https://www.lovelybooks.de/autor/Hannah-Hope/Die-Insel-der-Pelikane-10468425903-w/rezension/11484766062/
1674,empfehlenswert,attributive,https://www.lovelybooks.de/autor/Hannah-Hope/Die-Insel-der-Pelikane-10468425903-w/rezension/11484766062/
1675,cool,attributive,https://www.lovelybooks.de/autor/Emily-Scott/Inkeye-7234837510-w/rezension/8226154860/
1676,erster,attributive,https://www.lovelybooks.de/autor/Volker-Klüpfel-und-Michael-Kobr/Die-Unverbesserlichen-Die-Revanche-des-Monsieur-Lipaire-Die-Unverbesserlichen-2--7112314615-w/rezension/9407738430/
1677,schön,attributive,https://www.lovelybooks.de/autor/Heike-Abidi/Gönn-dir-einen-Mutausbruch--16150285053-w/rezension/20936875040/
1678,wunderbar,predicative,https://www.lovelybooks.de/autor/Vivienne-Stein/Cleo-und-der-zauberhafte-Mondzoo-Höre-niemals-auf-zu-träumen-Ein-Roman-über-Fantasie-Mut-und-Selbstvertrauen-I-Buch-für-Mädchen-und-Jungen-von-8-für-Kinder-Lesefunken-Lesen-macht-stark--24288644572-w/rezension/24481636217/
1679,unvergesslich,attributive,https://www.lovelybooks.de/autor/Lilly-Lucas/This-could-be-love-11288662319-w/rezension/14536148179/
1680,schmerzhaft,attributive,https://www.lovelybooks.de/autor/Matt-Haig/Der-fürsorgliche-Mr-Cave-17985732840-w/rezension/6513314131/
1681,bedrückend,attributive,https://www.lovelybooks.de/autor/Matt-Haig/Der-fürsorgliche-Mr-Cave-17985732840-w/rezension/6513314131/
1682,schmerzhaft,attributive,https://www.lovelybooks.de/autor/Matt-Haig/Der-fürsorgliche-Mr-Cave-17985732840-w/rezension/6513314131/
1683,bedrückend,attributive,https://www.lovelybooks.de/autor/Matt-Haig/Der-fürsorgliche-Mr-Cave-17985732840-w/rezension/6513314131/
1684,farbenfroh,attributive,https://www.lovelybooks.de/autor/Roald-Dahl/Roald-Dahl-Farben-4428652879-w/rezension/8260220487/
1685,geschrieben,attributive,https://www.lovelybooks.de/autor/Melanie-Raabe/Die-Wälder-2152087620-w/rezension/2429755427/
1686,erster,attributive,https://www.lovelybooks.de/autor/Nadine-Seidel/Meinem-Herzen-ganz-nah-8341390064-w/rezension/12114690714/
1687,wirklich,predicative,https://www.lovelybooks.de/autor/Austin-Taylor/Das-Gefühl-von-Unendlichkeit-16150296893-w/rezension/20023797376/
1688,erster,attributive,https://www.lovelybooks.de/autor/Kari-Tenero/Florida-Falcons-Play-me-dirty-12434613801-w/rezension/14472242846/
1689,schnell,predicative,https://www.lovelybooks.de/autor/Nadine-Stenglein/Backstage-Kisses-Songs-für-Violet-2742509446-w/rezension/2749418524/
1690,großartig,attributive,https://www.lovelybooks.de/autor/Yvonne-Lacina--Blaha-/Ich-liebe-dich-Punkt-Trotz-Ausrutscher-2792855908-w/rezension/2924985500/
1691,lustig,attributive,https://www.lovelybooks.de/autor/Sarah-Welk/Ziemlich-beste-Schwestern-Mit-Karacho-in-den-Winter-Ziemlich-beste-Schwestern-3--1552145556-w/rezension/1946227121/
1692,vergnügt,attributive,https://www.lovelybooks.de/autor/Sarah-Welk/Ziemlich-beste-Schwestern-Mit-Karacho-in-den-Winter-Ziemlich-beste-Schwestern-3--1552145556-w/rezension/1946227121/
1693,letzter,attributive,https://www.lovelybooks.de/autor/Barry-Eisler/Letzte-Vergeltung-143687000-w/rezension/964393698/
1694,spannend,attributive,https://www.lovelybooks.de/autor/Siegfried-Langer/Vater-Mutter-Tod-490699636-w/rezension/965984654/
1695,neu,attributive,https://www.lovelybooks.de/autor/Eudora-Welty/Der-Räuberbräutigam-1197548428-w/rezension/1213997785/
1696,tot,predicative,https://www.lovelybooks.de/autor/Klaus-Märkert/Tot-bist-du-noch-lange-nicht-sag-mir-erst-wie-alt-du-bist--2703298422-w/rezension/2937496849/
1697,letzter,attributive,https://www.lovelybooks.de/autor/P.C.-Cast/House-of-Night-Erwählt-593409319-w/rezension/1011425819/
1698,spannend,predicative,https://www.lovelybooks.de/autor/P.C.-Cast/House-of-Night-Erwählt-593409319-w/rezension/1011425819/
1699,emotional,predicative,https://www.lovelybooks.de/autor/Lizzy-Jacobs/Silver-Falcons-Brian-Tessa-2802050036-w/rezension/2803295001/
1700,romantisch,predicative,https://www.lovelybooks.de/autor/Lizzy-Jacobs/Silver-Falcons-Brian-Tessa-2802050036-w/rezension/2803295001/
1701,gut,attributive,https://www.lovelybooks.de/autor/Johanna-Wasser/Rainbowland-Das-Geheimnis-der-sieben-Welten-1180913775-w/rezension/1200355548/
1702,anderer,attributive,https://www.lovelybooks.de/autor/Rebecca-Gablé/Das-Haupt-der-Welt-1057962336-w/rezension/1364318623/
1703,historisch,attributive,https://www.lovelybooks.de/autor/Rebecca-Gablé/Das-Haupt-der-Welt-1057962336-w/rezension/1364318623/
1704,ruhig,attributive,https://www.lovelybooks.de/autor/Antonia-Michaelis/Im-Auge-des-Leuchtturms-1170127806-w/rezension/1172231885/
1705,gut,attributive,https://www.lovelybooks.de/autor/Sandra-Brown/Böses-Herz-1055999811-w/rezension/2801747841/
1706,ruhig,predicative,https://www.lovelybooks.de/autor/Isaac-Marion/Warm-Bodies-485273412-w/rezension/1164680354/
1707,gut,attributive,https://www.lovelybooks.de/autor/Julianna-Grohe/Räuberherz-1449758873-w/rezension/1548478941/
1708,lustig,attributive,https://www.lovelybooks.de/autor/Carola-Holzner/Bleibt-das-Herz-stehen-wenn-man-niest--9056808197-w/rezension/19614944226/
1709,verständlich,attributive,https://www.lovelybooks.de/autor/Carola-Holzner/Bleibt-das-Herz-stehen-wenn-man-niest--9056808197-w/rezension/19614944226/
1710,vorliegend,attributive,https://www.lovelybooks.de/autor/Joshua-Becker/Weniger-macht-reich-1455232657-w/rezension/1492699464/
1711,troztdem,predicative,https://www.lovelybooks.de/autor/Cody-McFadyen/Die-Blutlinie-40923751-w/rezension/966432113/
1712,spannend,predicative,https://www.lovelybooks.de/autor/Cody-McFadyen/Die-Blutlinie-40923751-w/rezension/966432113/
1713,gesamt,attributive,https://www.lovelybooks.de/autor/Arno-Strobel/Die-App-Sie-kennen-dich-Sie-wissen-wo-du-wohnst--2577816144-w/rezension/2980743758/
1714,interessant,attributive,https://www.lovelybooks.de/autor/Will-Adams/Das-Gottesgrab-145398850-w/rezension/985953106/
1715,erster,attributive,https://www.lovelybooks.de/autor/Sarah-J.-Maas/Das-Reich-der-sieben-Höfe-Dornen-und-Rosen-1358496070-w/rezension/1445367975/
1716,gut,predicative,https://www.lovelybooks.de/autor/Sarah-J.-Maas/Das-Reich-der-sieben-Höfe-Dornen-und-Rosen-1358496070-w/rezension/1445367975/
1717,schnell,predicative,https://www.lovelybooks.de/autor/Katie-Weber/Kingsfall-PRESTIGE-1--2426249187-w/rezension/2927352080/
1718,erster,attributive,https://www.lovelybooks.de/autor/Katie-Weber/Kingsfall-PRESTIGE-1--2426249187-w/rezension/2927352080/
1719,nächster,attributive,https://www.lovelybooks.de/autor/J.R.Ward/The-King-Number-12-in-series-Black-Dagger-Brotherhood--1348218850-w/rezension/1086936784/
1720,neu,attributive,https://www.lovelybooks.de/autor/J.R.Ward/The-King-Number-12-in-series-Black-Dagger-Brotherhood--1348218850-w/rezension/1086936784/
1721,neu,attributive,https://www.lovelybooks.de/autor/V.-E.-Schwab/Gallant-7089911520-w/rezension/9000449701/
1722,jüngstes,attributive,https://www.lovelybooks.de/autor/Matthias-Riedl/Iss-deine-Psyche-gesund-13101313788-w/rezension/15556286204/
1723,gut,attributive,https://www.lovelybooks.de/autor/Christine-Feehan/Dark-Peril-469329652-w/rezension/1089352276/
1724,ganz,attributive,https://www.lovelybooks.de/autor/Simon-Mugford/Sport-Stars-Alles-über-Verstappen-Vom-Rennfahr-Talent-zum-Megastar-21166507047-w/rezension/25145035672/
1725,1.,attributive,https://www.lovelybooks.de/autor/Kathy-Reichs/Tote-lügen-nicht-106879224-w/rezension/984566773/
1726,letzter,attributive,https://www.lovelybooks.de/autor/Kathy-Reichs/Tote-lügen-nicht-106879224-w/rezension/984566773/
1727,1.,attributive,https://www.lovelybooks.de/autor/Kathy-Reichs/Tote-lügen-nicht-106879224-w/rezension/984566773/
1728,neu,attributive,https://www.lovelybooks.de/autor/Linwood-Barclay/Weil-ich-euch-liebte-614728821-w/rezension/953981971/
1729,wunderbar,attributive,https://www.lovelybooks.de/autor/Norbert-Hummelt/Fegefeuer-1237530426-w/rezension/1467926784/
1730,blau,attributive,https://www.lovelybooks.de/autor/Christine-Al--Khaldi-/Klimperklar-1225073475-w/rezension/1359958111/
1731,klimpernd,attributive,https://www.lovelybooks.de/autor/Christine-Al--Khaldi-/Klimperklar-1225073475-w/rezension/1359958111/
1732,schlecht,predicative,https://www.lovelybooks.de/autor/Alex-Finlay/Allein-gegen-die-Lüge-12923740505-w/rezension/17265191082/
1733,großartig,attributive,https://www.lovelybooks.de/autor/Siri-Hustvedt/Was-ich-liebte-142590080-w/rezension/966504016/
1734,erster,attributive,https://www.lovelybooks.de/autor/Siri-Hustvedt/Was-ich-liebte-142590080-w/rezension/966504016/
1735,nett,attributive,https://www.lovelybooks.de/autor/Julie-Peters/Mein-wunderbarer-Buchladen-am-Inselweg-1571188227-w/rezension/1600437292/
1736,besonderer,attributive,https://www.lovelybooks.de/autor/Thierry--Maxime-Loriot-/Peter-Lindbergh-A-Different-Vision-on-Fashion-Photography-2327905435-w/rezension/2479647664/
1737,krass,attributive,https://www.lovelybooks.de/autor/Christiane-F./Wir-Kinder-vom-Bahnhof-Zoo-144546530-w/rezension/985913122/
1738,lesenswert,predicative,https://www.lovelybooks.de/autor/Lana-Atakisieva/Nachtschicht-in-Neukölln-2982574995-w/rezension/3821793702/
1739,erster,attributive,https://www.lovelybooks.de/autor/Hannes-Nygaard/Tod-an-der-Förde-145022110-w/rezension/13341319536/
1740,geschrieben,attributive,https://www.lovelybooks.de/autor/Douglas-Kennedy/In-einer-einzigen-Nacht-143567590-w/rezension/986321035/
1741,spannend,predicative,https://www.lovelybooks.de/autor/Douglas-Kennedy/In-einer-einzigen-Nacht-143567590-w/rezension/986321035/
1742,weit,attributive,https://www.lovelybooks.de/autor/Mira-Manger/Das-Dach-der-Welt-2041799679-w/rezension/2645931608/
1743,wichtig,attributive,https://www.lovelybooks.de/autor/Behzad-Karim-Khani/Als-wir-Schwäne-waren-12718263373-w/rezension/15033167063/
1744,toll,attributive,https://www.lovelybooks.de/autor/Barney-Saltzberg/Arlo-braucht-eine-Brille-1090481793-w/rezension/13571607055/
1745,wert,predicative,https://www.lovelybooks.de/autor/Douglas-Lindsay/Für-eine-Hand-voll-Lockenwickler-145310080-w/rezension/1024495517/
1746,gut,attributive,https://www.lovelybooks.de/autor/Lemony-Snicket/Das-Haus-der-Schlangen-144063670-w/rezension/948864722/
1747,anderer,attributive,https://www.lovelybooks.de/autor/Veronika-Mauel/Forbidden-Secrets-Nadia-Noah-1493538237-w/rezension/1505296429/
1748,anderer,attributive,https://www.lovelybooks.de/autor/Nyla-K./For-the-Fans-Deutsche-Ausgabe--22162504786-w/rezension/24965550172/
1749,düster,attributive,https://www.lovelybooks.de/autor/Jennifer-Estep/Kill-the-Queen-2325046784-w/rezension/2573012417/
1750,erster,attributive,https://www.lovelybooks.de/autor/Friedrich-Kalpenstein/Prost-auf-die-Nachbarn-3016595517-w/rezension/4964371072/
1751,vierter,attributive,https://www.lovelybooks.de/autor/Friedrich-Kalpenstein/Prost-auf-die-Nachbarn-3016595517-w/rezension/4964371072/
1752,toll,attributive,https://www.lovelybooks.de/autor/Friedrich-Kalpenstein/Prost-auf-die-Nachbarn-3016595517-w/rezension/4964371072/
1753,bess,attributive,https://www.lovelybooks.de/autor/Simon-Beckett/Die-Verlorenen-2693772359-w/rezension/3011235878/
1754,gut,predicative,https://www.lovelybooks.de/autor/Aikaterini-Maria-Schlösser/Blut-schreit-nach-Blut-1441983697-w/rezension/1520295384/
1755,lesenswert,predicative,https://www.lovelybooks.de/autor/Aikaterini-Maria-Schlösser/Blut-schreit-nach-Blut-1441983697-w/rezension/1520295384/
1756,subtil,predicative,https://www.lovelybooks.de/autor/Asako-Yuzuki/Butter-3659598802-w/rezension/18705699342/
